base_task_id,condition,condition_zh,threshold,subset_worker_ids,valid_k,partition_status,partition_status_zh,task_crowd_structure_status,task_crowd_structure_status_zh,structure_reason,enumeration_truncated,cluster_membership_json,candidate_partitions_json,pairwise_metric_eligible_count,pairwise_correspondence_eligible_count,pairwise_correspondence_incompatible_count,included_in_partition_metric_average,shannon_entropy,gini_simpson,largest_mode_share,supported_multimodality,mode_count,pairwise_correspondence_disagreement,pairwise_metric_dissimilarity_all,subset_index,common_k
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,纯人工,0.95,17;32;6;8,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]","[[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0049723548422321,0.0081681553821157,4,4
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,纯人工,0.95,31;32;6;8,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]","[[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0052764196122243,0.0082512631757,5,4
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,模型预标注辅助,0.95,11;12;15;34,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:11"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:12"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:15""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:34""]]","[[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:11"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:12"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:15""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:34""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0,0.0062556966145834,1,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,0.95,12;27;28;30,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30""]]","[[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0249493953703727,0.0249493953703727,1,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,0.95,12;27;28;36,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""]]","[[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.024036313791853,0.024036313791853,2,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,0.95,12;27;30;36,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""]]","[[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0140750893624257,0.0140750893624257,3,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,0.95,12;28;30;36,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""]]","[[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0244587113241043,0.0244587113241043,4,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,0.95,27;28;30;36,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""]]","[[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0201708914934716,0.0201708914934716,5,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,模型预标注辅助,0.95,13;2;29;32,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:13"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:2"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:29""], [""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:32""]]","[[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:13"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:2"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:29""], [""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:32""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0113381733916724,0.0221156633071751,1,4
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,0.95,10;13;18;34,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34""]]","[[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0048323757568698,0.0048323757568698,1,4
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,0.95,10;13;18;6,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]","[[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0045118777953013,0.0045118777953013,2,4
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,0.95,10;13;34;6,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]","[[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0047791168815261,0.0047791168815261,3,4
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,0.95,10;18;34;6,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]","[[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0042883908713083,0.0042883908713083,4,4
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,0.95,13;18;34;6,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]","[[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0048323757568698,0.0048323757568698,5,4
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,模型预标注辅助,0.95,1;28;30;32,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:semi:1"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:semi:28"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:semi:30"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:semi:32""]]","[[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:semi:1"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:semi:28"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:semi:30"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:semi:32""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0250774536954532,0.0250774536954532,1,4
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,纯人工,0.95,11;15;33;34,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:11"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:15"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:33""], [""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:34""]]","[[[""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:11"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:15"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:33""], [""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:34""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0060488979503369,0.0712053569399299,1,4
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,纯人工,0.95,11;15;33;37,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:11"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:15"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:33"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:37""]]","[[[""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:11"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:15"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:33"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:37""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.005937774538859,0.005937774538859,2,4
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,纯人工,0.95,11;15;34;37,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:11"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:15"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:37""], [""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:34""]]","[[[""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:11"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:15"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:37""], [""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:34""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0057450794119736,0.0707622385219409,3,4
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,纯人工,0.95,11;33;34;37,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:11"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:33"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:37""], [""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:34""]]","[[[""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:11"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:33"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:37""], [""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:34""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.005262598885008,0.0703717680736372,4,4
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,纯人工,0.95,15;33;34;37,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:15"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:33"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:37""], [""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:34""]]","[[[""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:15"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:33"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:37""], [""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:manual:34""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0066945219081173,0.0706056310098414,5,4
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,模型预标注辅助,0.95,1;12;18;31,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:semi:1"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:semi:12"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:semi:18""], [""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:semi:31""]]","[[[""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:semi:1"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:semi:12"", ""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:semi:18""], [""uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:semi:31""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0076049069232629,0.0195716480278106,1,4
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,0.95,1;11;12;15,4,unique,唯一分区,not_evaluable,不可评价,no_dominant_or_supported_partition,False,"[[""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:12""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:1""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:15""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:11""]]","[[[""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:1""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:11""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:12""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:15""]]]",6,0,6,True,1.3862943611198906,0.75,0.25,0.0,4.0,,0.0073124927748528,1,4
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,0.95,1;11;12;2,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:11"", ""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:2""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:12""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:1""]]","[[[""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:11"", ""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:2""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:1""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:12""]]]",6,1,5,True,1.039720770839918,0.625,0.5,0.0,3.0,0.0036219067661912,0.0073704569275237,2,4
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,0.95,1;11;15;2,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:11"", ""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:2""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:1""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:15""]]","[[[""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:11"", ""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:2""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:1""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:15""]]]",6,1,5,True,1.039720770839918,0.625,0.5,0.0,3.0,0.0036219067661912,0.0052428870671591,3,4
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,0.95,1;12;15;2,4,unique,唯一分区,not_evaluable,不可评价,no_dominant_or_supported_partition,False,"[[""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:2""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:12""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:1""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:15""]]","[[[""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:1""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:12""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:15""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:2""]]]",6,0,6,True,1.3862943611198906,0.75,0.25,0.0,4.0,,0.0067104233431752,4,4
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,0.95,11;12;15;2,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:11"", ""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:2""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:12""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:15""]]","[[[""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:11"", ""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:2""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:12""], [""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:manual:15""]]]",6,1,5,True,1.039720770839918,0.625,0.5,0.0,3.0,0.0036219067661912,0.0055245821265972,5,4
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,模型预标注辅助,0.95,33;34;35;6,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:semi:33"", ""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:semi:34"", ""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:semi:35"", ""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:semi:6""]]","[[[""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:semi:33"", ""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:semi:34"", ""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:semi:35"", ""wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:semi:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0053162566177385,0.0053162566177385,1,4
