image_id,building_id,cohort,panel,model,arm,config,horizon,earliest_possible,earliest_confirmed,status
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,ALL,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,ALL,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,ALL,ospa30_t6,24,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,ALL,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,ALL,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,ALL,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,ALL,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,ALL,q95,24,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G1,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G1,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G1,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G1,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G1,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G1,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G1,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G1,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G2,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G2,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G2,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G2,ospa30_t6,11,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G2,q95,7,2.0,,undetermined
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G2,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G2,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,G2,q95,11,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,MIX,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,MIX,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,MIX,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,MIX,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,MIX,ospa30_t6,22,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,MIX,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,MIX,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,MIX,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,MIX,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,T,MIX,q95,22,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,ALL,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,ALL,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,ALL,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,ALL,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,ALL,ospa30_t6,24,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,ALL,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,ALL,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,ALL,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,ALL,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,ALL,q95,24,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,G2,ospa30_t6,7,2.0,,undetermined
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,G2,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,G2,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,G2,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,G2,ospa30_t6,20,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,G2,q95,7,2.0,,undetermined
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,G2,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,G2,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,G2,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,G2,q95,20,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,MIX,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,MIX,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,MIX,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TB,MIX,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,ALL,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,ALL,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,ALL,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,ALL,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,ALL,ospa30_t6,24,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,ALL,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,ALL,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,ALL,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,ALL,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,ALL,q95,24,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G1,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G1,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G1,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G1,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G1,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G1,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G2,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G2,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G2,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G2,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G2,ospa30_t6,14,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G2,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G2,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G2,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G2,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,G2,q95,14,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,MIX,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,MIX,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,MIX,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,MIX,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,MIX,ospa30_t6,20,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,MIX,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,MIX,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,MIX,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,MIX,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TS,MIX,q95,20,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,ALL,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,ALL,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,ALL,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,ALL,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,ALL,ospa30_t6,24,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,ALL,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,ALL,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,ALL,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,ALL,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,ALL,q95,24,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G1,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G1,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G1,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G1,ospa30_t6,11,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G1,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G1,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G1,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G1,q95,11,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G2,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G2,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G2,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G2,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G2,q95,7,2.0,,undetermined
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G2,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G2,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,G2,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,MIX,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,MIX,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,MIX,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,MIX,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,MIX,ospa30_t6,22,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,MIX,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,MIX,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,MIX,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,MIX,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,common,TSB,MIX,q95,22,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,ALL,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,ALL,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,ALL,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,ALL,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,ALL,ospa30_t6,25,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,ALL,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,ALL,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,ALL,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,ALL,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,ALL,q95,25,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G1,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G1,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G1,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G1,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G1,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G1,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G1,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G1,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G2,ospa30_t6,7,2.0,,undetermined
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G2,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G2,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G2,ospa30_t6,12,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G2,q95,7,2.0,,undetermined
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G2,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G2,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G2,q95,12,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,MIX,ospa30_t6,7,2.0,,undetermined
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,MIX,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,MIX,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,MIX,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,MIX,ospa30_t6,24,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,MIX,q95,7,2.0,,undetermined
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,MIX,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,MIX,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,MIX,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,MIX,q95,24,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,ALL,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,ALL,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,ALL,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,ALL,ospa30_t6,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,ALL,ospa30_t6,20,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,ALL,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,ALL,q95,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,ALL,q95,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,ALL,q95,13,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,ALL,q95,20,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,G1,ospa30_t6,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,G1,ospa30_t6,8,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,G1,ospa30_t6,10,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,G1,ospa30_t6,12,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,G1,q95,7,,,not_reached_in_observed_range
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,B,G1,q95,8,,,not_reached_in_observed_range
