building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,kitchen,hohonet__shared__global,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,hohonet__shared__global,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,hohonet__shared__global,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,hohonet__shared__global,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,hohonet__shared__global,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,hohonet__shared__global,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,hohonet__shared__global,global,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,hohonet__shared__global,global,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,hohonet__shared__global,coarse,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,hohonet__shared__global,coarse,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,hohonet__shared__global,main,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,hohonet__shared__global,main,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,hohonet__shared__global,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,hohonet__shared__global,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,hohonet__shared__global,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,hohonet__shared__global,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,hohonet__shared__global,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,hohonet__shared__global,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
S9hNv5qa7GM,sleep,hohonet__shared__global,global,7,0.18174299597740173,29,"[19, 10, 0]",ridge,16,100.0,0
S9hNv5qa7GM,sleep,hohonet__shared__global,global,5,0.18965478241443634,29,"[19, 10, 0]",knn,0,0.0,3
S9hNv5qa7GM,sleep,hohonet__shared__global,coarse,7,0.1812434196472168,29,"[19, 10, 0]",ridge,16,100.0,0
S9hNv5qa7GM,sleep,hohonet__shared__global,coarse,5,0.18982912600040436,29,"[19, 10, 0]",knn,0,0.0,3
S9hNv5qa7GM,sleep,hohonet__shared__global,main,7,0.18174299597740173,29,"[19, 10, 0]",ridge,16,100.0,0
S9hNv5qa7GM,sleep,hohonet__shared__global,main,5,0.18965478241443634,29,"[19, 10, 0]",knn,0,0.0,3
